Participant ID,Participant Hash,Question,Answer,Short Title,Age,Gender,Country
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,"How willing or unwilling are you to take risks? Using a scale from 0 to 10, please answer with a single number.",I would rate my willingness to take risks as a 6.,Willingness to take risk,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,"How willing are you to give up something that is beneficial for you today in order to benefit more from that in the future? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",7,Willingness to delay consumption,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,"How willing are you to punish someone who treats you unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, please answer with a single number, don't add other words.",7,Personal retribution,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,"How willing are you to punish someone who treats others unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",8,Retribution on others' behalf,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,"How willing are you to give to good causes without expecting anything in return? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",8,Willingness to donate,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: When someone does me a favor, I am willing to return it.",8,Will return favor,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,"How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: If I am treated very unjustly, I will take revenge at the first occasion, even if there is a cost to do so.",5,Will do revenge,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I assume that people have only the best intentions.,4,People have best intentions,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I am good at math.,7,Good at math,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,How well does the following statement describe you? Please indicate your answer on a scale from 0 to 10. Please answer with a single number: I tend to postpone tasks even if I know it would be better to do them right away.,7,Procrastinate,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,"You are in an area you are not familiar with, and you realize that you lost your way. You ask a stranger for directions. The stranger offers to take you to your destination. Helping you costs the stranger about 40 U.S. dollars in total. However, the stranger says they do not want any money from you. You have six presents with you with values 10, 20, 30, 50, and 60$ respectively. What is the value of the present you would give? Only answer with a single number, answer with 0 if you don't want to give one.",30,Present giving,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,"Imagine the following situation: Today you unexpectedly received 1,600 U.S. dollars. How much of this amount would you donate to a good cause? Please answer with a single number.",500,Donate,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,"What would you prefer? Option 1: A draw with a 50-percent chance of receiving 300000 KRW and the same 50-percent chance of receiving nothing, OR Option 2: 10000 KRW as a sure payment? Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.",Option 2,Risk 10000,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,What would you prefer? Option 1: A payment of 100000 KRW today OR Option 2: 103000.0 KRW in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,Option 1,Delay 103000.0,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,What would you prefer? Option 1: A payment of 100000 KRW today OR Option 2: 106000.0 KRW in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,Option 1,Delay 106000.0,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,What would you prefer? Option 1: A payment of 100000 KRW today OR Option 2: 109000.0 KRW in 12 months. Please assume there is no inflation. Answer 'Option 1' or 'Option 2'. Don't add other words or explanations.,Option 2,Delay 109000.0,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,Imagine someone did you a favor that cost them 5000 KRW. How much would you be willing to spend to return the favor? Please answer with a single number.,3000,Reciprocation 5000,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,Imagine someone did you a favor that cost them 10000 KRW. How much would you be willing to spend to return the favor? Please answer with a single number.,7000,Reciprocation 10000,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,Imagine someone did you a favor that cost them 15000 KRW. How much would you be willing to spend to return the favor? Please answer with a single number.,15000,Reciprocation 15000,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,Imagine someone did you a favor that cost them 20000 KRW. How much would you be willing to spend to return the favor? Please answer with a single number.,15000,Reciprocation 20000,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,Imagine someone did you a favor that cost them 20000 KRW. How much would you be willing to spend to return the favor? Please answer with a single number.,10000,Reciprocation 20000,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,Imagine someone did you a favor that cost them 25000 KRW. How much would you be willing to spend to return the favor? Please answer with a single number.,25000,Reciprocation 25000,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,Imagine someone did you a favor that cost them 30000 KRW. How much would you be willing to spend to return the favor? Please answer with a single number.,30000,Reciprocation 30000,36,male,South Korea
fa8e80ce-1c33-4f49-ba04-01db52f31e72,75cb4b6afb7683d820de7084a8b1f508add874fede29b03ef814139559fc9a2a,You unexpectedly received 1000000.0 KRW. How much of this amount would you donate to a good cause? Please answer with a single number.,500000.0,Donation 1000000.0,36,male,South Korea
a84dd164-7faf-4ed2-a920-e0a9086331f3,0d6f40dc5c90b8ecf04aea54ac38a81eb65c6c47f05b901aa4b0f21253fd4190,"How willing or unwilling are you to take risks? Using a scale from 0 to 10, please answer with a single number.",I would say I'm at a 4. I tend to be cautious and prefer to weigh the pros and cons before making decisions.,Willingness to take risk,72,female,South Korea
a84dd164-7faf-4ed2-a920-e0a9086331f3,0d6f40dc5c90b8ecf04aea54ac38a81eb65c6c47f05b901aa4b0f21253fd4190,"How willing are you to give up something that is beneficial for you today in order to benefit more from that in the future? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",7,Willingness to delay consumption,72,female,South Korea
a84dd164-7faf-4ed2-a920-e0a9086331f3,0d6f40dc5c90b8ecf04aea54ac38a81eb65c6c47f05b901aa4b0f21253fd4190,"How willing are you to punish someone who treats you unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, please answer with a single number, don't add other words.",7,Personal retribution,72,female,South Korea
a84dd164-7faf-4ed2-a920-e0a9086331f3,0d6f40dc5c90b8ecf04aea54ac38a81eb65c6c47f05b901aa4b0f21253fd4190,"How willing are you to punish someone who treats others unfairly, even if there may be costs for you? Please indicate your answer on a scale from 0 to 10, answer with a single number, don't add other words.",7,Retribution on others' behalf,72,female,South Korea
